2022-05-02 17:02:24,383 INFO  Logger.cs: 70 - 
2022-05-02 17:03:30,578 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bottom_shell-2
2022-05-02 17:03:30,579 INFO  ExportHelperExtension.cs: 1136 - Found 24 in bottom_shell-2
2022-05-02 17:03:30,579 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bottom_shell-2
2022-05-02 17:03:30,580 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from top_shell-2
2022-05-02 17:03:30,580 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top_shell-2
2022-05-02 17:03:30,581 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in top_shell-2
2022-05-02 17:03:30,582 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Encoder_holder-2
2022-05-02 17:03:30,582 INFO  ExportHelperExtension.cs: 1136 - Found 54 in Encoder_holder-2
2022-05-02 17:03:30,582 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Encoder_holder-2
2022-05-02 17:03:30,583 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem_final
2022-05-02 17:03:30,583 INFO  ExportHelperExtension.cs: 1136 - Found 59 in Assem_final
2022-05-02 17:03:30,584 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem_final
2022-05-02 17:03:30,584 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-05-02 17:03:30,585 INFO  ExportHelperExtension.cs: 1160 - 10 components to check
2022-05-02 17:03:30,585 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Encoder_holder-3
2022-05-02 17:03:30,586 INFO  ExportHelperExtension.cs: 1136 - Found 54 in Encoder_holder-3
2022-05-02 17:03:30,587 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Encoder_holder-3
2022-05-02 17:03:30,587 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bottom_shell-3
2022-05-02 17:03:30,587 INFO  ExportHelperExtension.cs: 1136 - Found 24 in bottom_shell-3
2022-05-02 17:03:30,588 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bottom_shell-3
2022-05-02 17:03:30,588 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor_holder_2-1
2022-05-02 17:03:30,589 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Motor_holder_2-1
2022-05-02 17:03:30,589 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor_holder_2-1
2022-05-02 17:03:30,590 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from top_shell-3
2022-05-02 17:03:30,590 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top_shell-3
2022-05-02 17:03:30,591 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in top_shell-3
2022-05-02 17:03:30,591 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 2020_alu_section_25cm-1
2022-05-02 17:03:30,592 INFO  ExportHelperExtension.cs: 1136 - Found 30 in 2020_alu_section_25cm-1
2022-05-02 17:03:30,592 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 2020_alu_section_25cm-1
2022-05-02 17:03:30,593 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link2-1
2022-05-02 17:03:30,593 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link2-1
2022-05-02 17:03:30,593 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Link2-1
2022-05-02 17:03:30,595 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link1-1
2022-05-02 17:03:30,596 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Link1-1
2022-05-02 17:03:30,597 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link1-1
2022-05-02 17:03:30,598 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bottom_shell-2
2022-05-02 17:03:30,599 INFO  ExportHelperExtension.cs: 1136 - Found 24 in bottom_shell-2
2022-05-02 17:03:30,600 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bottom_shell-2
2022-05-02 17:03:30,600 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from top_shell-2
2022-05-02 17:03:30,601 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top_shell-2
2022-05-02 17:03:30,602 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in top_shell-2
2022-05-02 17:03:30,603 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Encoder_holder-2
2022-05-02 17:03:30,604 INFO  ExportHelperExtension.cs: 1136 - Found 54 in Encoder_holder-2
2022-05-02 17:03:30,605 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Encoder_holder-2
2022-05-02 17:03:30,815 INFO  SwAddin.cs: 339 - Loading config tree
2022-05-02 17:03:30,820 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-05-02 17:03:30,824 INFO  SwAddin.cs: 344 - Showing property manager
2022-05-02 17:03:57,192 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-02 17:04:07,514 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-02 17:04:22,442 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-02 17:04:43,823 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-02 17:04:58,940 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-02 17:05:13,331 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-05-02 17:05:15,503 INFO  ExportHelperExtension.cs: 347 - Creating joint L1
2022-05-02 17:05:15,511 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2022-05-02 17:05:15,512 INFO  ExportHelperExtension.cs: 1402 - Fixing 92
2022-05-02 17:05:15,513 INFO  ExportHelperExtension.cs: 1409 - Component 92 is already fixed
2022-05-02 17:05:15,514 INFO  ExportHelperExtension.cs: 1402 - Fixing 94
2022-05-02 17:05:15,515 INFO  ExportHelperExtension.cs: 1402 - Fixing 93
2022-05-02 17:05:15,515 INFO  ExportHelperExtension.cs: 1402 - Fixing 95
2022-05-02 17:05:15,516 INFO  ExportHelperExtension.cs: 1402 - Fixing 96
2022-05-02 17:05:15,726 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2022-05-02 17:05:15,730 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-05-02 17:05:15,730 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-05-02 17:05:15,731 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-05-02 17:05:15,763 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 94
2022-05-02 17:05:15,764 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 93
2022-05-02 17:05:15,766 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 95
2022-05-02 17:05:15,766 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 96
2022-05-02 17:05:17,635 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child L1 failed
2022-05-02 17:05:17,683 INFO  ExportHelperExtension.cs: 347 - Creating joint L2
2022-05-02 17:05:17,684 INFO  ExportHelperExtension.cs: 1397 - Fixing components for L1
2022-05-02 17:05:17,685 INFO  ExportHelperExtension.cs: 1402 - Fixing 56
2022-05-02 17:05:17,685 INFO  ExportHelperExtension.cs: 1402 - Fixing 61
2022-05-02 17:05:17,686 INFO  ExportHelperExtension.cs: 1402 - Fixing 74
2022-05-02 17:05:17,686 INFO  ExportHelperExtension.cs: 1402 - Fixing 64
2022-05-02 17:05:17,687 INFO  ExportHelperExtension.cs: 1402 - Fixing 92
2022-05-02 17:05:17,688 INFO  ExportHelperExtension.cs: 1409 - Component 92 is already fixed
2022-05-02 17:05:17,688 INFO  ExportHelperExtension.cs: 1402 - Fixing 94
2022-05-02 17:05:17,688 INFO  ExportHelperExtension.cs: 1402 - Fixing 93
2022-05-02 17:05:17,688 INFO  ExportHelperExtension.cs: 1402 - Fixing 95
2022-05-02 17:05:17,689 INFO  ExportHelperExtension.cs: 1402 - Fixing 96
2022-05-02 17:05:17,978 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2022-05-02 17:05:17,978 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-05-02 17:05:17,979 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-05-02 17:05:17,979 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-05-02 17:05:17,980 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 56
2022-05-02 17:05:17,981 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 61
2022-05-02 17:05:17,981 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 74
2022-05-02 17:05:17,981 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 64
2022-05-02 17:05:17,981 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 94
2022-05-02 17:05:17,982 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 93
2022-05-02 17:05:17,982 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 95
2022-05-02 17:05:17,983 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 96
2022-05-02 17:05:20,019 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent L1 to child L2 failed
2022-05-02 17:05:20,157 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem_final
2022-05-02 17:05:20,164 INFO  ExportHelperExtension.cs: 1136 - Found 66 in Assem_final
2022-05-02 17:05:20,165 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [CoordSys] in Assem_final
2022-05-02 17:05:20,165 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-05-02 17:05:20,166 INFO  ExportHelperExtension.cs: 1160 - 10 components to check
2022-05-02 17:05:20,166 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Encoder_holder-3
2022-05-02 17:05:20,167 INFO  ExportHelperExtension.cs: 1136 - Found 54 in Encoder_holder-3
2022-05-02 17:05:20,167 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Encoder_holder-3
2022-05-02 17:05:20,169 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bottom_shell-3
2022-05-02 17:05:20,169 INFO  ExportHelperExtension.cs: 1136 - Found 24 in bottom_shell-3
2022-05-02 17:05:20,169 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bottom_shell-3
2022-05-02 17:05:20,170 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor_holder_2-1
2022-05-02 17:05:20,171 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Motor_holder_2-1
2022-05-02 17:05:20,171 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor_holder_2-1
2022-05-02 17:05:20,172 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from top_shell-3
2022-05-02 17:05:20,172 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top_shell-3
2022-05-02 17:05:20,173 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in top_shell-3
2022-05-02 17:05:20,174 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 2020_alu_section_25cm-1
2022-05-02 17:05:20,174 INFO  ExportHelperExtension.cs: 1136 - Found 30 in 2020_alu_section_25cm-1
2022-05-02 17:05:20,175 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 2020_alu_section_25cm-1
2022-05-02 17:05:20,175 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link2-1
2022-05-02 17:05:20,176 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link2-1
2022-05-02 17:05:20,177 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Link2-1
2022-05-02 17:05:20,177 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link1-1
2022-05-02 17:05:20,178 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Link1-1
2022-05-02 17:05:20,179 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link1-1
2022-05-02 17:05:20,179 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bottom_shell-2
2022-05-02 17:05:20,209 INFO  ExportHelperExtension.cs: 1136 - Found 24 in bottom_shell-2
2022-05-02 17:05:20,210 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bottom_shell-2
2022-05-02 17:05:20,213 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from top_shell-2
2022-05-02 17:05:20,213 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top_shell-2
2022-05-02 17:05:20,214 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in top_shell-2
2022-05-02 17:05:20,214 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Encoder_holder-2
2022-05-02 17:05:20,215 INFO  ExportHelperExtension.cs: 1136 - Found 54 in Encoder_holder-2
2022-05-02 17:05:20,216 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Encoder_holder-2
2022-05-02 17:05:20,216 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem_final
2022-05-02 17:05:20,216 INFO  ExportHelperExtension.cs: 1136 - Found 66 in Assem_final
2022-05-02 17:05:20,217 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Assem_final
2022-05-02 17:05:20,218 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-05-02 17:05:20,218 INFO  ExportHelperExtension.cs: 1160 - 10 components to check
2022-05-02 17:05:20,219 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Encoder_holder-3
2022-05-02 17:05:20,219 INFO  ExportHelperExtension.cs: 1136 - Found 54 in Encoder_holder-3
2022-05-02 17:05:20,220 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Encoder_holder-3
2022-05-02 17:05:20,220 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bottom_shell-3
2022-05-02 17:05:20,221 INFO  ExportHelperExtension.cs: 1136 - Found 24 in bottom_shell-3
2022-05-02 17:05:20,221 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bottom_shell-3
2022-05-02 17:05:20,222 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor_holder_2-1
2022-05-02 17:05:20,222 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Motor_holder_2-1
2022-05-02 17:05:20,224 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor_holder_2-1
2022-05-02 17:05:20,224 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from top_shell-3
2022-05-02 17:05:20,225 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top_shell-3
2022-05-02 17:05:20,225 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in top_shell-3
2022-05-02 17:05:20,226 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 2020_alu_section_25cm-1
2022-05-02 17:05:20,226 INFO  ExportHelperExtension.cs: 1136 - Found 30 in 2020_alu_section_25cm-1
2022-05-02 17:05:20,227 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 2020_alu_section_25cm-1
2022-05-02 17:05:20,228 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link2-1
2022-05-02 17:05:20,228 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link2-1
2022-05-02 17:05:20,229 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Link2-1
2022-05-02 17:05:20,229 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link1-1
2022-05-02 17:05:20,230 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Link1-1
2022-05-02 17:05:20,230 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link1-1
2022-05-02 17:05:20,231 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bottom_shell-2
2022-05-02 17:05:20,231 INFO  ExportHelperExtension.cs: 1136 - Found 24 in bottom_shell-2
2022-05-02 17:05:20,232 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bottom_shell-2
2022-05-02 17:05:20,232 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from top_shell-2
2022-05-02 17:05:20,233 INFO  ExportHelperExtension.cs: 1136 - Found 27 in top_shell-2
2022-05-02 17:05:20,234 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in top_shell-2
2022-05-02 17:05:20,234 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Encoder_holder-2
2022-05-02 17:05:20,235 INFO  ExportHelperExtension.cs: 1136 - Found 54 in Encoder_holder-2
2022-05-02 17:05:20,235 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Encoder_holder-2
2022-05-02 17:05:20,305 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-05-02 17:05:26,677 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2022-05-02 17:05:26,685 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
